FORWARD_TEXT_FORMAT_1.0
STDEP =  2325.0000
ENDEP =  3749.5000
RLEV  =     0.1250
CURVENAME =  GR, SP, CALI, C13, C24, RT, RI, RXO, AC, CNL, DEN, SH, POR, GR_CMR, CMRP_A, CMEF_17, CMFF_6, CMFF_20, KTIM_20, KSDR_20, SO, DEVI, AZIM
END
#DEPTH            GR         SP       CALI        C13        C24         RT         RI        RXO         AC        CNL        DEN         SH        POR     GR_CMR     CMRP_A    CMEF_17     CMFF_6    CMFF_20    KTIM_20    KSDR_20         SO       DEVI       AZIM
2338.0000      69.277    -16.844      1.647      1.647      2.083   1757.476      5.255      0.698     89.137     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.630    347.324
2338.1250      70.243    -16.807      1.647      1.647      2.082   1800.455      4.536      0.698     89.534     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.631    349.672
2338.2500      70.101    -16.782      1.649      1.649      2.081   1757.939      4.597      0.698     89.664     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.632    350.337
2338.3750      69.670    -16.779      1.652      1.652      2.079   1771.486      5.725      0.698     89.885     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.632    349.929
2338.5000      69.467    -16.802      1.656      1.656      2.077   1688.675      2.523      0.698     90.550     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.633    349.858
2338.6250      70.079    -16.856      1.659      1.659      2.075   1729.425      1.025      0.698     91.619     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.634    349.896
2338.7500      70.862    -16.940      1.661      1.661      2.074   1772.700      1.063      0.698     92.878     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.635    349.191
2338.8750      71.014    -17.054      1.660      1.660      2.074   1697.600      0.932      0.698     94.040     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.636    347.301
2339.0000      70.454    -17.190      1.659      1.659      2.074   1692.303      0.537      0.698     94.804     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.637    345.375
2339.1250      68.861    -17.332      1.659      1.659      2.074   1570.180      0.484      0.698     95.279     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.637    346.830
2339.2500      67.729    -17.465      1.658      1.658      2.074   1531.137      0.618      0.698     95.743     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.637    348.166
2339.3750      67.025    -17.584      1.658      1.658      2.075   1587.219      0.693      0.698     96.108     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.638    349.248
2339.5000      66.563    -17.681      1.658      1.658      2.076   1677.434      1.658      0.698     96.385     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.638    350.062
2339.6250      66.174    -17.749      1.658      1.658      2.077   1714.988      4.682      0.698     96.702     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.639    350.576
2339.7500      66.239    -17.774      1.658      1.658      2.077   1821.443      4.356      0.698     97.414     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.640    350.901
2339.8750      66.761    -17.754      1.656      1.656      2.078   1867.228      4.348      0.698     98.399     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.641    350.444
2340.0000      66.739    -17.698      1.652      1.652      2.080   1848.112      3.794      0.698     99.565     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.641    349.942
2340.1250      66.406    -17.610      1.648      1.648      2.081   1776.009      4.488      0.698    100.673     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.641    349.730
2340.2500      66.370    -17.501      1.646      1.646      2.082   1670.927      6.796      0.698    101.281     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.641    350.148
2340.3750      67.304    -17.379      1.646      1.646      2.081   1555.634      6.964      0.698    100.642     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.641    351.710
2340.5000      67.648    -17.259      1.648      1.648      2.080   1591.125      8.839      0.698     97.759     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.641    355.255
2340.6250      67.315    -17.150      1.650      1.650      2.078   1600.800      8.171      0.698     95.840     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.641    355.342
2340.7500      67.142    -17.053      1.650      1.650      2.078   1553.145      4.648      0.698     95.239     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.642    354.357
2340.8750      67.306    -16.962      1.650      1.650      2.079   1499.126      1.110      0.698     95.609     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.642    354.324
2341.0000      67.450    -16.870      1.650      1.650      2.080   1521.776      1.067      0.698     96.251     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.642    356.109
2341.1250      66.843    -16.768      1.653      1.653      2.079   1596.146      0.823      0.698     96.889     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.643    356.733
2341.2500      67.295    -16.648      1.657      1.657      2.077   1703.940      0.678      0.698     97.756     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.644    358.109
2341.3750      68.610    -16.512      1.658      1.658      2.075   1746.244      0.723      0.698     98.777     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.645    359.468
2341.5000      69.392    -16.364      1.656      1.656      2.075   1714.191      2.582      0.698    100.206     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.645      0.469
2341.6250      68.810    -16.210      1.654      1.654      2.076   1660.265      4.685      0.698    102.165     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.645      1.122
2341.7500      67.341    -16.058      1.651      1.651      2.078   1695.118      0.627      0.698    104.437     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.645      1.868
2341.8750      66.894    -15.923      1.652      1.652      2.079   1635.610      4.016      0.698    103.116     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.646      4.386
2342.0000      65.965    -15.813      1.654      1.654      2.078   1651.844      2.111      0.698     99.352     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.645      3.855
2342.1250      64.698    -15.730      1.656      1.656      2.077   1653.567      2.438      0.698     96.712     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.646      2.688
2342.2500      63.828    -15.677      1.657      1.657      2.076   1670.314      3.378      0.698     96.698     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.646      1.479
2342.3750      63.998    -15.650      1.657      1.657      2.077   1765.288      0.910      0.698     98.905     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.646      0.247
2342.5000      64.326    -15.649      1.653      1.653      2.080   1885.091      1.079      0.698    100.001     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.647      0.795
2342.6250      63.921    -15.670      1.649      1.649      2.083   1964.495      5.238      0.698     95.215     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.647      1.743
2342.7500      63.138    -15.700      1.647      1.647      2.086   1935.886      4.601      0.698     87.523     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.648      3.004
2342.8750      62.166    -15.735      1.649      1.649      2.086   1894.343      3.027      0.698     81.824     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.648      4.895
2343.0000      61.280    -15.772      1.653      1.653      2.084   1885.882      3.722      0.698     80.538     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.648      6.330
2343.1250      60.817    -15.812      1.657      1.657      2.082   1870.229      6.473      0.698     82.449     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.649      4.993
2343.2500      60.417    -15.861      1.660      1.660      2.080   1869.601      1.568      0.698     85.428     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.649      7.478
2343.3750      60.628    -15.916      1.662      1.662      2.079   1875.405      5.085      0.698     84.701     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.649      7.503
2343.5000      61.311    -15.969      1.663      1.663      2.078   1754.642      6.655      0.698     78.804     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.649      8.403
2343.6250      62.060    -16.014      1.663      1.663      2.078   1615.071      6.599      0.698     70.064     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.649     10.148
2343.7500      62.393    -16.046      1.663      1.663      2.078   1580.885      6.892      0.698     62.526     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.649     11.627
2343.8750      61.912    -16.058      1.663      1.663      2.077   1532.295      1.301      0.698     60.721     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.650     12.576
2344.0000      61.706    -16.042      1.665      1.665      2.076   1740.071      1.067      0.698     59.555     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.650     14.077
2344.1250      61.167    -16.008      1.668      1.668      2.075   1838.643      0.971      0.698     58.260     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.650     16.239
2344.2500      61.031    -15.967      1.672      1.672      2.073   1851.365      0.840      0.698     56.748     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.650     19.295
2344.3750      61.626    -15.928      1.673      1.673      2.072   1801.866      0.804      0.698     55.047     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.650     22.848
2344.5000      62.727    -15.898      1.670      1.670      2.072   1695.878      0.912      0.698     53.327     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.650     25.877
2344.6250      63.811    -15.881      1.664      1.664      2.074   1671.280      0.950      0.698     52.709     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.650     26.786
2344.7500      64.121    -15.880      1.658      1.658      2.075   1573.336      5.943      0.698     53.115     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.650    112.372
2344.8750      64.467    -15.886      1.657      1.657      2.075   1504.367      7.627      0.698     55.759     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.650    150.268
2345.0000      64.763    -15.896      1.659      1.659      2.074   1457.066      7.551      0.698     61.424     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.651    150.759
2345.1250      64.747    -15.907      1.662      1.662      2.073   1441.014      8.104      0.698     69.263     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.651    151.699
2345.2500      64.354    -15.926      1.663      1.663      2.073   1580.832      6.736      0.698     75.212     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.652    154.105
2345.3750      65.250    -15.962      1.660      1.660      2.076   1707.367      4.801      0.698     77.441     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.653    156.890
2345.5000      66.154    -16.011      1.657      1.657      2.078   1818.395      3.984      0.698     77.156     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.653    159.014
2345.6250      66.815    -16.070      1.652      1.652      2.081   1865.249      2.379      0.698     76.262     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.653    159.839
2345.7500      67.226    -16.139      1.648      1.648      2.083   1846.069      0.619      0.698     76.615     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.654    158.594
2345.8750      67.618    -16.215      1.645      1.645      2.083   1800.529      0.783      0.698     79.741     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.655    154.925
2346.0000      68.839    -16.289      1.646      1.646      2.082   1795.366      0.896      0.698     86.641     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.656    151.723
2346.1250      69.176    -16.352      1.652      1.652      2.078   1749.471      0.877      0.698     91.195     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.656    152.365
2346.2500      69.058    -16.406      1.658      1.658      2.075   1723.028      0.839      0.698     93.784     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.657    153.712
